order_id,payment_id,user_id,product_id,category,sub_category,timestamp,price,quantity,discount_pct,total_amount,payment_method,order_status,is_fraud
7113,7113,1598,2496,Fashion,Clothing & Accessories,2024-12-12 16:59:36,717.2,1,0.3,715.05,Debit Card,Completed,0
7114,7114,1328,2767,Books,Educational,2024-05-16 17:32:58,130.56,4,18.4,426.15,Wallet,Completed,0
7115,7115,1386,2692,Electronics,Mobiles & Laptops,2024-05-12 01:26:41,1062.62,1,13.5,919.17,Debit Card,Completed,0
7116,7116,1240,2164,Electronics,Mobiles & Laptops,2024-12-05 15:57:21,446.15,1,11.3,395.74,Credit Card,Completed,0
7117,7117,1061,2695,Fashion,Clothing & Accessories,2024-03-02 19:59:36,506.81,2,4.3,970.03,UPI,Completed,0
7118,7118,1273,2729,Electronics,Mobiles & Laptops,2024-09-07 18:30:55,1149.49,1,14.6,981.66,Credit Card,Completed,0
7119,7119,2192,2257,Electronics,Mobiles & Laptops,2024-12-07 09:29:33,526.4,4,20.2,1680.27,Credit Card,Returned,0
7120,7120,1597,2329,Electronics,Mobiles & Laptops,2024-08-22 16:31:23,1120.1,1,9.9,1009.21,Credit Card,Completed,0
7121,7121,1323,2172,Appliances,Large Appliances,2024-09-17 14:16:01,752.69,2,16.6,1255.49,Debit Card,Completed,0
7122,7122,1413,2436,Electronics,Mobiles & Laptops,2024-11-10 11:08:46,653.42,2,6.7,1219.28,UPI,Returned,1
7123,7123,1931,2298,Fashion,Clothing & Accessories,2024-11-25 12:07:28,251.06,2,5.5,474.5,Credit Card,Completed,0
7124,7124,1832,2858,Home & Kitchen,Furniture & Decor,2024-07-21 18:53:28,334.23,2,9.8,602.95,UPI,Completed,0
7125,7125,1892,2088,Fashion,Clothing & Accessories,2024-11-08 13:49:10,258.29,2,6.5,483.0,UPI,Completed,0
7126,7126,1844,2898,Appliances,Large Appliances,2024-11-24 08:48:49,869.08,1,14.4,743.93,Debit Card,Returned,0
7127,7127,2152,2457,Appliances,Large Appliances,2024-11-05 10:27:19,917.64,3,8.7,2513.42,Credit Card,Completed,0
7128,7128,1267,2080,Electronics,Mobiles & Laptops,2024-09-01 10:59:03,1140.26,3,5.7,3225.8,Credit Card,Completed,0
7129,7129,2004,2042,Appliances,Large Appliances,2024-08-09 11:49:05,648.77,2,10.2,1165.19,Debit Card,Returned,0
7130,7130,1879,2737,Home & Kitchen,Furniture & Decor,2024-04-03 19:23:54,261.11,2,13.3,452.76,UPI,Completed,0
7131,7131,1162,2799,Home & Kitchen,Furniture & Decor,2024-12-28 08:28:58,300.62,3,20.1,720.59,Debit Card,Completed,0
7132,7132,2131,2412,Appliances,Large Appliances,2024-04-18 09:09:16,1120.26,1,7.8,1032.88,Debit Card,Returned,0
7133,7133,1519,2108,Appliances,Large Appliances,2024-02-25 19:19:01,1200.0,2,15.9,2018.4,Debit Card,Completed,0
7134,7134,1073,2027,Electronics,Mobiles & Laptops,2024-05-07 08:06:14,1027.76,2,12.4,1800.64,Debit Card,Returned,0
7135,7135,1993,2452,Home & Kitchen,Furniture & Decor,2024-11-03 17:16:11,385.7,1,18.3,315.12,Net Banking,Completed,0
7136,7136,1331,2319,Fashion,Clothing & Accessories,2024-01-06 10:20:01,611.74,1,5.2,579.93,Net Banking,Cancelled,0
7137,7137,1796,2502,Fashion,Clothing & Accessories,2024-12-07 18:18:27,314.81,2,6.9,586.18,Debit Card,Completed,0
7138,7138,1347,2688,Fashion,Clothing & Accessories,2024-12-11 18:05:39,373.38,1,7.7,344.63,Debit Card,Completed,0
7139,7139,1545,2853,Appliances,Large Appliances,2024-10-25 14:10:18,855.23,1,7.5,791.09,UPI,Returned,0
7140,7140,1162,2854,Appliances,Large Appliances,2024-07-02 15:26:02,1094.52,1,12.5,957.7,Wallet,Completed,0
7141,7141,1676,2653,Appliances,Large Appliances,2024-12-25 16:57:34,625.44,1,18.0,512.86,Credit Card,Cancelled,0
7142,7142,1452,2621,Home & Kitchen,Furniture & Decor,2024-10-03 18:15:18,293.48,1,7.7,270.88,Debit Card,Completed,0
7143,7143,1064,2896,Home & Kitchen,Furniture & Decor,2024-04-25 17:06:59,381.44,1,0.5,379.53,UPI,Completed,0
7144,7144,1993,2188,Home & Kitchen,Furniture & Decor,2024-12-08 18:25:48,455.58,2,14.1,782.69,Net Banking,Completed,0
7145,7145,2188,2786,Fashion,Clothing & Accessories,2024-12-06 10:16:08,226.21,1,14.0,194.54,Net Banking,Completed,0
7146,7146,1698,2339,Electronics,Mobiles & Laptops,2024-12-09 17:00:54,640.84,1,5.2,607.52,Credit Card,Completed,0
7147,7147,1290,2871,Home & Kitchen,Furniture & Decor,2024-09-26 13:59:51,556.82,1,2.6,542.34,Credit Card,Completed,0
7148,7148,1032,2101,Sports & Fitness,Exercise Equipment,2024-05-03 16:50:25,359.36,2,19.3,580.01,Net Banking,Completed,0
7149,7149,1387,2499,Fashion,Clothing & Accessories,2024-10-16 19:31:45,689.19,1,7.1,640.26,Wallet,Completed,0
7150,7150,1250,2369,Home & Kitchen,Furniture & Decor,2024-03-24 19:59:06,200.89,2,10.4,359.99,UPI,Returned,0
7151,7151,1951,2020,Fashion,Clothing & Accessories,2024-11-08 13:55:09,634.25,1,24.5,478.86,UPI,Completed,0
7152,7152,1943,2867,Fashion,Clothing & Accessories,2024-08-12 08:50:47,301.27,1,6.8,280.78,Credit Card,Completed,0
7153,7153,2034,2252,Electronics,Mobiles & Laptops,2024-02-24 03:03:00,659.95,2,6.4,1235.43,UPI,Returned,0
7154,7154,1535,2485,Electronics,Mobiles & Laptops,2024-11-11 12:07:37,625.39,1,6.7,583.49,UPI,Completed,0
7155,7155,1314,2167,Fashion,Clothing & Accessories,2024-06-20 20:01:07,541.48,1,14.8,461.34,Credit Card,Returned,0
7156,7156,1581,2706,Home & Kitchen,Furniture & Decor,2024-10-24 04:20:28,322.85,2,20.0,516.56,Wallet,Completed,0
7157,7157,2192,2265,Fashion,Clothing & Accessories,2024-01-28 18:45:52,533.7,2,8.5,976.67,UPI,Completed,0
7158,7158,1674,2227,Fashion,Clothing & Accessories,2024-11-24 16:24:39,626.43,1,14.5,535.6,Credit Card,Completed,0
7159,7159,1655,2031,Sports & Fitness,Exercise Equipment,2024-02-24 20:21:55,374.42,2,24.0,569.12,Credit Card,Completed,0
7160,7160,1195,2024,Electronics,Mobiles & Laptops,2024-11-12 17:29:27,754.65,1,12.6,659.56,Net Banking,Returned,0
7161,7161,1758,2314,Fashion,Clothing & Accessories,2024-10-06 07:43:27,249.97,2,13.8,430.95,UPI,Completed,0
7162,7162,1770,2575,Fashion,Clothing & Accessories,2024-10-20 20:53:41,639.84,1,14.3,548.34,Credit Card,Completed,0
7163,7163,2087,2420,Home & Kitchen,Furniture & Decor,2024-07-09 19:41:21,580.96,1,11.0,517.05,UPI,Completed,0
7164,7164,1326,2492,Sports & Fitness,Exercise Equipment,2024-10-24 17:17:46,587.71,1,2.7,571.84,Net Banking,Completed,0
7165,7165,1593,2678,Fashion,Clothing & Accessories,2024-10-03 19:23:30,365.24,2,6.8,680.81,Net Banking,Returned,0
7166,7166,1223,2198,Home & Kitchen,Furniture & Decor,2024-04-22 19:08:34,362.31,1,1.6,356.51,Credit Card,Cancelled,0
7167,7167,1370,2208,Fashion,Clothing & Accessories,2024-03-12 09:46:53,421.84,1,5.0,400.75,Debit Card,Completed,0
7168,7168,1582,2471,Appliances,Large Appliances,2024-10-17 08:43:51,743.21,1,7.3,688.96,UPI,Completed,0
7169,7169,1455,2765,Electronics,Mobiles & Laptops,2024-11-14 02:05:45,523.53,2,8.3,960.15,Wallet,Completed,0
7170,7170,1480,2779,Fashion,Clothing & Accessories,2024-09-16 15:22:50,311.53,1,6.3,291.9,Debit Card,Returned,0
7171,7171,1498,2598,Electronics,Mobiles & Laptops,2024-12-21 09:53:04,917.2,1,10.3,822.73,Wallet,Completed,0
7172,7172,1441,2112,Books,Educational,2024-07-12 12:14:05,204.82,2,7.7,378.1,UPI,Returned,0
7173,7173,1662,2181,Electronics,Mobiles & Laptops,2024-11-11 17:00:56,779.39,2,5.3,1476.16,UPI,Completed,0
7174,7174,1130,2391,Appliances,Large Appliances,2024-10-05 17:00:03,999.2,1,6.2,937.25,UPI,Returned,0
7175,7175,1512,2671,Appliances,Large Appliances,2024-12-13 18:02:31,923.43,4,16.4,3087.95,UPI,Completed,0
7176,7176,1282,2754,Fashion,Clothing & Accessories,2024-01-05 08:49:02,413.6,2,13.3,717.18,UPI,Completed,0
7177,7177,1399,2582,Fashion,Clothing & Accessories,2024-03-16 19:07:42,341.75,4,10.8,1219.36,UPI,Completed,0
7178,7178,1422,2551,Appliances,Large Appliances,2024-12-21 21:53:11,998.07,2,6.4,1868.39,Credit Card,Cancelled,0
7179,7179,1512,2368,Fashion,Clothing & Accessories,2024-07-25 09:17:10,624.05,3,24.0,1422.83,UPI,Returned,0
7180,7180,1815,2366,Electronics,Mobiles & Laptops,2024-11-06 16:34:39,925.29,1,7.6,854.97,Credit Card,Completed,0
7181,7181,1063,2171,Home & Kitchen,Furniture & Decor,2024-09-15 04:58:27,405.53,1,11.8,357.68,UPI,Completed,0
7182,7182,1515,2302,Home & Kitchen,Furniture & Decor,2024-08-02 16:46:35,559.09,1,6.5,522.75,Credit Card,Completed,0
7183,7183,1582,2091,Fashion,Clothing & Accessories,2024-04-26 17:20:38,551.39,2,2.6,1074.11,UPI,Completed,0
7184,7184,1325,2448,Home & Kitchen,Furniture & Decor,2024-01-12 12:42:09,458.92,1,4.9,436.43,Credit Card,Cancelled,0
7185,7185,1110,2208,Fashion,Clothing & Accessories,2024-04-20 15:47:43,495.56,1,10.4,444.02,Debit Card,Completed,0
7186,7186,1904,2749,Fashion,Clothing & Accessories,2024-06-14 16:28:22,567.09,1,24.1,430.42,Wallet,Completed,0
7187,7187,1311,2395,Fashion,Clothing & Accessories,2024-11-14 21:07:58,707.06,2,2.6,1377.35,Debit Card,Completed,0
7188,7188,1291,2858,Home & Kitchen,Furniture & Decor,2024-11-12 18:00:56,309.99,3,10.4,833.25,UPI,Cancelled,0
7189,7189,2007,2889,Sports & Fitness,Exercise Equipment,2024-09-10 04:07:00,855.79,1,2.4,835.25,Net Banking,Completed,0
7190,7190,1457,2887,Electronics,Mobiles & Laptops,2024-07-02 21:10:54,975.61,1,9.1,886.83,UPI,Returned,0
7191,7191,1883,2453,Sports & Fitness,Exercise Equipment,2024-11-11 20:40:03,406.86,3,12.3,1070.45,Debit Card,Returned,0
7192,7192,1806,2794,Electronics,Mobiles & Laptops,2024-10-09 13:01:49,1137.66,1,5.3,1077.36,Wallet,Completed,0
7193,7193,1660,2027,Electronics,Mobiles & Laptops,2024-09-26 18:41:17,842.26,1,8.4,771.51,Debit Card,Completed,0
7194,7194,1301,2318,Sports & Fitness,Exercise Equipment,2024-08-21 19:48:15,726.37,2,9.3,1317.64,Credit Card,Completed,0
7195,7195,1032,2627,Fashion,Clothing & Accessories,2024-04-22 19:21:18,600.38,4,17.6,1978.85,Net Banking,Completed,0
7196,7196,1049,2084,Fashion,Clothing & Accessories,2024-12-20 20:59:37,551.19,2,8.4,1009.78,UPI,Completed,0
7197,7197,1256,2654,Sports & Fitness,Exercise Equipment,2024-05-01 22:08:20,430.94,1,5.3,408.1,UPI,Completed,0
7198,7198,1121,2862,Fashion,Clothing & Accessories,2024-05-24 11:39:36,572.63,2,4.2,1097.16,Debit Card,Completed,0
7199,7199,1925,2264,Fashion,Clothing & Accessories,2024-12-12 02:20:17,217.63,4,14.2,746.91,UPI,Cancelled,0
7200,7200,1244,2739,Books,Educational,2024-11-23 07:20:23,83.44,2,11.0,148.52,UPI,Completed,0
7201,7201,1628,2283,Electronics,Mobiles & Laptops,2024-09-15 12:39:50,438.08,1,15.8,368.86,Credit Card,Returned,0
7202,7202,1463,2403,Fashion,Clothing & Accessories,2024-01-15 10:31:20,559.02,1,4.1,536.1,UPI,Completed,0
7203,7203,1912,2657,Electronics,Mobiles & Laptops,2024-11-18 11:04:28,1151.31,3,7.5,3194.89,Credit Card,Returned,0
7204,7204,1291,2298,Fashion,Clothing & Accessories,2024-03-14 12:30:15,670.69,2,11.8,1183.1,Debit Card,Completed,0
7205,7205,1389,2191,Fashion,Clothing & Accessories,2024-04-12 20:00:43,622.27,1,1.1,615.43,Credit Card,Completed,0
7206,7206,2051,2652,Home & Kitchen,Furniture & Decor,2024-03-25 10:38:11,519.21,1,0.6,516.09,UPI,Completed,0
7207,7207,1940,2563,Books,Educational,2024-09-14 09:37:35,280.98,3,9.6,762.02,UPI,Returned,0
7208,7208,1058,2619,Appliances,Large Appliances,2024-11-27 06:29:32,1064.09,1,23.3,816.16,Wallet,Completed,0
7209,7209,2135,2214,Electronics,Mobiles & Laptops,2024-11-09 19:58:37,1200.0,3,8.4,3297.6,Wallet,Completed,0
7210,7210,2137,2132,Electronics,Mobiles & Laptops,2024-04-28 18:16:21,1169.99,2,6.5,2187.88,UPI,Cancelled,0
7211,7211,1021,2020,Fashion,Clothing & Accessories,2024-10-04 07:34:14,404.47,1,13.3,350.68,UPI,Cancelled,0
7212,7212,2158,2056,Appliances,Large Appliances,2024-01-09 11:04:34,1060.57,1,16.7,883.45,Debit Card,Completed,0
7213,7213,1567,2216,Fashion,Clothing & Accessories,2024-12-12 21:47:49,473.18,1,13.5,409.3,UPI,Completed,0
7214,7214,1743,2371,Electronics,Mobiles & Laptops,2024-06-11 09:18:25,1009.92,1,10.6,902.87,UPI,Completed,0
7215,7215,1811,2094,Home & Kitchen,Furniture & Decor,2024-10-21 13:35:32,553.3,1,10.5,495.2,UPI,Completed,0
7216,7216,1335,2774,Electronics,Mobiles & Laptops,2024-09-27 23:00:33,722.26,3,24.9,1627.25,UPI,Cancelled,0
7217,7217,1914,2240,Electronics,Mobiles & Laptops,2024-11-03 16:15:58,1200.0,1,7.8,1106.4,UPI,Completed,0
7218,7218,1832,2398,Appliances,Large Appliances,2024-11-23 15:01:47,1125.41,2,22.0,1755.64,Credit Card,Cancelled,0
7219,7219,1352,2271,Books,Educational,2024-11-06 18:57:01,137.91,2,7.0,256.51,Net Banking,Completed,0
7220,7220,1214,2303,Appliances,Large Appliances,2024-02-27 16:32:33,837.1,1,14.3,717.39,UPI,Completed,0
7221,7221,1105,2283,Electronics,Mobiles & Laptops,2024-06-08 13:10:38,979.6,2,11.5,1733.89,UPI,Completed,0
7222,7222,1753,2159,Home & Kitchen,Furniture & Decor,2024-12-25 22:48:50,378.67,2,1.2,748.25,Wallet,Returned,0
7223,7223,1661,2325,Fashion,Clothing & Accessories,2024-09-14 12:12:17,617.41,1,12.4,540.85,UPI,Completed,0
7224,7224,1131,2131,Books,Educational,2024-07-03 01:23:10,147.11,2,8.5,269.21,UPI,Cancelled,0
7225,7225,1408,2291,Electronics,Mobiles & Laptops,2024-06-17 07:34:20,686.35,1,15.6,579.28,Net Banking,Cancelled,0
7226,7226,1535,2538,Electronics,Mobiles & Laptops,2024-12-14 21:17:31,610.02,2,7.6,1127.32,UPI,Completed,0
7227,7227,1441,2258,Home & Kitchen,Furniture & Decor,2024-09-05 17:43:13,204.66,1,9.5,185.22,Debit Card,Returned,0
7228,7228,1820,2679,Fashion,Clothing & Accessories,2024-08-01 08:41:04,420.99,2,1.3,831.03,UPI,Cancelled,0
7229,7229,1743,2688,Fashion,Clothing & Accessories,2024-10-14 14:57:47,669.29,2,9.3,1214.09,Net Banking,Cancelled,0
7230,7230,1103,2266,Electronics,Mobiles & Laptops,2024-07-18 11:46:03,1160.96,2,12.5,2031.68,UPI,Completed,0
7231,7231,1814,2734,Electronics,Mobiles & Laptops,2024-08-08 10:06:14,613.33,1,5.9,577.14,Credit Card,Completed,0
7232,7232,1211,2078,Fashion,Clothing & Accessories,2024-10-19 16:32:51,465.64,2,10.9,829.77,UPI,Completed,0
7233,7233,1747,2276,Fashion,Clothing & Accessories,2024-05-03 15:46:23,481.4,1,12.9,419.3,Debit Card,Returned,0
7234,7234,2004,2428,Electronics,Mobiles & Laptops,2024-11-21 18:53:59,684.25,2,16.7,1139.96,Debit Card,Completed,0
7235,7235,1811,2794,Electronics,Mobiles & Laptops,2024-03-24 11:37:05,694.74,1,21.3,546.76,UPI,Completed,0
7236,7236,2095,2478,Books,Educational,2024-03-28 13:15:04,271.92,2,14.7,463.9,UPI,Completed,0
7237,7237,1382,2474,Fashion,Clothing & Accessories,2024-06-04 22:24:16,361.27,3,3.3,1048.04,Wallet,Completed,1
7238,7238,1673,2852,Home & Kitchen,Furniture & Decor,2024-07-05 16:54:40,337.62,2,4.2,646.88,Credit Card,Completed,0
7239,7239,1022,2297,Fashion,Clothing & Accessories,2024-06-06 14:06:03,546.36,3,5.6,1547.29,Wallet,Completed,0
7240,7240,1551,2814,Electronics,Mobiles & Laptops,2024-10-01 13:36:02,700.86,2,7.2,1300.8,UPI,Completed,0
7241,7241,1605,2213,Fashion,Clothing & Accessories,2024-08-26 17:59:41,246.93,1,9.2,224.21,Debit Card,Cancelled,0
7242,7242,1289,2887,Electronics,Mobiles & Laptops,2024-11-01 02:47:59,704.98,1,11.1,626.73,UPI,Cancelled,0
7243,7243,1549,2147,Appliances,Large Appliances,2024-11-02 01:32:10,770.17,1,22.1,599.96,Debit Card,Completed,0
7244,7244,1391,2219,Electronics,Mobiles & Laptops,2024-12-24 11:00:11,701.97,1,18.7,570.7,Credit Card,Completed,0
7245,7245,2027,2393,Home & Kitchen,Furniture & Decor,2024-08-20 16:30:04,311.13,2,11.7,549.46,UPI,Completed,0
7246,7246,1056,2781,Fashion,Clothing & Accessories,2024-08-26 16:19:21,435.51,2,11.0,775.21,UPI,Completed,0
7247,7247,1071,2328,Appliances,Large Appliances,2024-12-08 20:40:46,1063.07,1,13.2,922.74,Credit Card,Completed,0
7248,7248,1241,2170,Electronics,Mobiles & Laptops,2024-09-19 14:09:59,1172.91,2,10.4,2101.85,Debit Card,Returned,0
7249,7249,1839,2347,Home & Kitchen,Furniture & Decor,2024-11-23 14:26:34,351.48,3,22.4,818.25,Debit Card,Completed,0
7250,7250,1833,2515,Electronics,Mobiles & Laptops,2024-08-17 12:13:36,671.6,1,11.3,595.71,UPI,Completed,0
7251,7251,1982,2252,Electronics,Mobiles & Laptops,2024-10-21 14:05:21,1034.58,4,5.9,3894.16,Net Banking,Completed,0
7252,7252,1153,2052,Sports & Fitness,Exercise Equipment,2024-01-25 21:32:33,735.84,2,4.1,1411.34,Debit Card,Completed,0
7253,7253,2120,2890,Sports & Fitness,Exercise Equipment,2024-10-24 22:27:07,695.85,1,4.4,665.23,UPI,Completed,0
7254,7254,1819,2203,Books,Educational,2024-10-16 12:28:58,236.4,1,12.8,206.14,UPI,Completed,0
7255,7255,1491,2361,Appliances,Large Appliances,2024-04-26 14:01:16,998.61,1,9.0,908.74,Net Banking,Completed,0
7256,7256,1864,2214,Electronics,Mobiles & Laptops,2024-09-13 21:30:33,445.8,2,12.4,781.04,Wallet,Completed,0
7257,7257,1505,2359,Fashion,Clothing & Accessories,2024-09-12 11:12:27,686.7,1,13.2,596.06,Credit Card,Cancelled,0
7258,7258,1608,2743,Electronics,Mobiles & Laptops,2024-12-20 13:29:56,494.2,2,7.6,913.28,Debit Card,Cancelled,0
7259,7259,1308,2696,Home & Kitchen,Furniture & Decor,2024-09-09 10:29:21,360.57,2,11.8,636.05,Credit Card,Completed,0
7260,7260,1942,2672,Electronics,Mobiles & Laptops,2024-03-21 18:52:57,802.67,1,18.4,654.98,Wallet,Completed,0
7261,7261,1222,2405,Fashion,Clothing & Accessories,2024-06-19 08:01:22,572.96,1,5.9,539.16,UPI,Completed,0
7262,7262,1633,2529,Fashion,Clothing & Accessories,2024-08-17 20:49:50,487.88,3,13.7,1263.12,Debit Card,Completed,0
7263,7263,1795,2817,Electronics,Mobiles & Laptops,2024-10-25 17:13:13,1200.0,2,19.8,1924.8,Wallet,Returned,0
7264,7264,1074,2872,Home & Kitchen,Furniture & Decor,2024-04-25 20:42:01,268.04,3,11.1,714.86,UPI,Completed,0
7265,7265,1787,2363,Fashion,Clothing & Accessories,2024-05-19 11:21:47,288.61,1,10.9,257.15,Net Banking,Completed,0
7266,7266,2147,2530,Home & Kitchen,Furniture & Decor,2024-06-27 20:59:11,178.1,3,18.7,434.39,UPI,Returned,0
7267,7267,2192,2302,Home & Kitchen,Furniture & Decor,2024-05-03 21:27:11,587.68,2,5.3,1113.07,UPI,Returned,0
7268,7268,1921,2770,Sports & Fitness,Exercise Equipment,2024-10-20 11:39:12,448.52,1,15.0,381.24,UPI,Completed,0
7269,7269,2099,2063,Sports & Fitness,Exercise Equipment,2024-05-01 21:06:05,662.28,2,6.2,1242.44,UPI,Completed,0
7270,7270,2063,2228,Sports & Fitness,Exercise Equipment,2024-08-25 13:26:52,629.24,3,12.1,1659.31,Net Banking,Returned,1
7271,7271,1251,2196,Appliances,Large Appliances,2024-10-07 18:31:46,636.43,1,18.9,516.14,Wallet,Returned,0
7272,7272,1849,2372,Home & Kitchen,Furniture & Decor,2024-12-23 10:16:35,313.15,1,4.7,298.43,Credit Card,Cancelled,0
7273,7273,1277,2879,Home & Kitchen,Furniture & Decor,2024-03-18 16:08:54,328.54,1,3.9,315.73,Credit Card,Completed,0
7274,7274,1207,2723,Home & Kitchen,Furniture & Decor,2024-11-11 19:45:25,452.55,1,8.3,414.99,Debit Card,Returned,0
7275,7275,1062,2546,Electronics,Mobiles & Laptops,2024-11-15 12:42:30,1200.0,2,10.1,2157.6,Debit Card,Completed,0
7276,7276,1727,2664,Appliances,Large Appliances,2024-05-15 08:17:51,641.54,1,13.1,557.5,Credit Card,Returned,0
7277,7277,1216,2083,Electronics,Mobiles & Laptops,2024-08-23 12:23:57,948.54,2,13.9,1633.39,UPI,Returned,0
7278,7278,1293,2520,Fashion,Clothing & Accessories,2024-08-17 11:37:48,327.2,2,13.2,568.02,Credit Card,Completed,0
7279,7279,1698,2676,Appliances,Large Appliances,2024-10-22 14:00:01,1144.03,2,14.5,1956.29,Debit Card,Completed,0
7280,7280,2057,2615,Fashion,Clothing & Accessories,2024-05-01 13:11:18,294.55,1,14.3,252.43,Credit Card,Completed,0
7281,7281,2131,2606,Fashion,Clothing & Accessories,2024-10-11 08:54:29,712.87,1,5.2,675.8,Credit Card,Completed,0
7282,7282,1996,2628,Electronics,Mobiles & Laptops,2024-07-08 20:33:13,857.43,1,7.5,793.12,UPI,Completed,0
7283,7283,1918,2200,Home & Kitchen,Furniture & Decor,2024-12-04 10:47:26,277.57,1,11.6,245.37,Credit Card,Completed,0
7284,7284,1645,2260,Appliances,Large Appliances,2024-11-03 10:35:16,772.67,1,14.3,662.18,UPI,Completed,0
7285,7285,2162,2388,Electronics,Mobiles & Laptops,2024-05-17 11:14:50,508.62,2,7.4,941.96,Debit Card,Completed,0
7286,7286,1639,2746,Fashion,Clothing & Accessories,2024-11-10 16:34:04,332.95,1,10.7,297.32,Wallet,Completed,0
7287,7287,1234,2856,Books,Educational,2024-11-17 18:52:43,183.6,2,2.1,359.49,Credit Card,Completed,0
7288,7288,1005,2395,Fashion,Clothing & Accessories,2024-10-17 03:36:37,229.61,1,10.8,204.81,Net Banking,Completed,0
7289,7289,1394,2870,Appliances,Large Appliances,2024-11-22 19:41:06,1197.05,1,6.5,1119.24,Debit Card,Returned,0
7290,7290,1578,2544,Appliances,Large Appliances,2024-03-08 16:57:35,710.32,1,12.1,624.37,Credit Card,Returned,0
7291,7291,1388,2264,Fashion,Clothing & Accessories,2024-11-06 14:05:23,293.25,1,22.3,227.86,UPI,Completed,0
7292,7292,2177,2545,Home & Kitchen,Furniture & Decor,2024-11-06 17:59:16,379.34,1,13.4,328.51,UPI,Completed,0
7293,7293,1117,2541,Fashion,Clothing & Accessories,2024-12-10 15:41:23,278.47,2,16.0,467.83,Debit Card,Completed,0
7294,7294,1448,2345,Electronics,Mobiles & Laptops,2024-06-25 20:15:21,511.95,1,10.6,457.68,Net Banking,Completed,0
7295,7295,1244,2458,Sports & Fitness,Exercise Equipment,2024-03-12 14:24:59,741.04,1,12.5,648.41,UPI,Cancelled,0
7296,7296,1106,2041,Appliances,Large Appliances,2024-11-24 13:02:10,855.11,3,20.9,2029.18,UPI,Completed,0
7297,7297,1103,2663,Sports & Fitness,Exercise Equipment,2024-10-02 08:55:34,540.33,2,2.0,1059.05,Debit Card,Returned,0
7298,7298,1698,2298,Fashion,Clothing & Accessories,2024-08-15 17:09:18,375.09,1,9.0,341.33,Debit Card,Completed,0
7299,7299,1373,2300,Home & Kitchen,Furniture & Decor,2024-10-19 19:16:40,286.28,1,13.0,249.06,Wallet,Returned,0
7300,7300,2049,2688,Fashion,Clothing & Accessories,2024-07-10 16:20:16,646.93,3,0.6,1929.15,UPI,Completed,0
7301,7301,1135,2685,Electronics,Mobiles & Laptops,2024-01-03 12:56:13,1182.95,1,9.8,1067.02,UPI,Completed,0
7302,7302,1394,2677,Electronics,Mobiles & Laptops,2024-08-08 19:01:39,914.49,2,13.4,1583.9,UPI,Completed,0
7303,7303,2036,2130,Sports & Fitness,Exercise Equipment,2024-01-22 08:52:15,634.22,1,19.6,509.91,Wallet,Completed,1
7304,7304,1095,2090,Sports & Fitness,Exercise Equipment,2024-09-07 14:53:52,801.16,2,12.8,1397.22,UPI,Returned,0
7305,7305,1959,2716,Sports & Fitness,Exercise Equipment,2024-11-11 21:26:35,574.32,2,4.4,1098.1,UPI,Completed,1
7306,7306,1488,2054,Fashion,Clothing & Accessories,2024-04-16 23:13:43,486.06,1,12.2,426.76,UPI,Completed,0
7307,7307,2073,2696,Home & Kitchen,Furniture & Decor,2024-11-20 12:14:49,303.03,1,6.7,282.73,Credit Card,Completed,0
7308,7308,1255,2341,Electronics,Mobiles & Laptops,2024-09-15 13:59:51,841.2,1,9.9,757.92,UPI,Completed,0
7309,7309,1408,2714,Electronics,Mobiles & Laptops,2024-09-02 08:50:52,553.65,2,17.9,909.09,UPI,Completed,0
7310,7310,2179,2131,Books,Educational,2024-11-17 20:53:36,250.78,3,0.1,751.59,UPI,Completed,1
7311,7311,1735,2597,Electronics,Mobiles & Laptops,2024-03-17 14:16:04,772.71,1,16.2,647.53,Wallet,Cancelled,0
7312,7312,1524,2803,Fashion,Clothing & Accessories,2024-04-24 08:10:13,560.08,2,13.1,973.42,Credit Card,Completed,0
7313,7313,1988,2798,Electronics,Mobiles & Laptops,2024-12-09 18:32:03,591.65,3,10.0,1597.45,Credit Card,Returned,0
7314,7314,1785,2302,Home & Kitchen,Furniture & Decor,2024-12-22 14:16:52,445.08,2,13.0,774.44,Wallet,Returned,0
7315,7315,1082,2687,Appliances,Large Appliances,2024-06-02 18:31:39,1104.92,1,18.0,906.03,Debit Card,Cancelled,0
7316,7316,1182,2148,Home & Kitchen,Furniture & Decor,2024-06-06 19:35:30,363.71,2,14.9,619.03,Debit Card,Completed,0
7317,7317,2190,2263,Home & Kitchen,Furniture & Decor,2024-08-14 23:21:31,227.47,2,17.0,377.6,Credit Card,Completed,0
7318,7318,1164,2543,Home & Kitchen,Furniture & Decor,2024-04-26 22:00:56,275.03,3,19.2,666.67,Debit Card,Completed,0
7319,7319,1886,2029,Appliances,Large Appliances,2024-11-16 08:38:23,728.1,1,16.3,609.42,Credit Card,Completed,0
7320,7320,1317,2510,Books,Educational,2024-09-09 20:59:04,273.03,1,1.7,268.39,UPI,Returned,0
7321,7321,2051,2479,Electronics,Mobiles & Laptops,2024-12-15 13:49:01,802.85,1,10.9,715.34,Credit Card,Completed,0
7322,7322,1006,2137,Fashion,Clothing & Accessories,2024-12-26 15:23:08,292.73,3,8.7,801.79,Debit Card,Cancelled,0
7323,7323,1788,2728,Sports & Fitness,Exercise Equipment,2024-10-16 17:01:07,453.0,3,8.6,1242.13,Credit Card,Completed,0
